state,year,quarter,category,count,amount,district,pincode
haryana,2023,4,Recharge & bill payments,35320482,42514330771.0,,
haryana,2023,4,Financial Services,238826,371355840.0,,
haryana,2023,4,Others,319258,222356663.0,,
haryana,2024,1,Merchant payments,376661558,177987462151.0,,
haryana,2024,1,Peer-to-peer payments,187967904,583735861647.0,,
haryana,2024,1,Recharge & bill payments,39068051,44295176434.0,,
haryana,2024,1,Financial Services,256222,477335930.0,,
haryana,2024,1,Others,339765,292383070.0,,
haryana,2024,2,Merchant payments,482530215,211396204964.0,,
haryana,2024,2,Peer-to-peer payments,214457734,647411527784.0,,
haryana,2024,2,Recharge & bill payments,40862353,45581779106.0,,
haryana,2024,2,Financial Services,304547,600748740.0,,
haryana,2024,2,Others,399076,454335006.0,,
haryana,2024,3,Merchant payments,521289709,224122374449.0,,
haryana,2024,3,Peer-to-peer payments,231461545,648650534007.0,,
haryana,2024,3,Recharge & bill payments,41502651,49244659978.0,,
haryana,2024,3,Financial Services,361554,712626768.0,,
haryana,2024,3,Others,324761,476486596.0,,
haryana,2024,4,Merchant payments,554528337,256120928312.0,,
haryana,2024,4,Peer-to-peer payments,244665075,724617450899.0,,
haryana,2024,4,Recharge & bill payments,40983335,49974294031.0,,
haryana,2024,4,Financial Services,906666,717769217.0,,
haryana,2024,4,Others,310877,528916895.0,,
himachal-pradesh,2018,1,Recharge & bill payments,284371,49871175.82607427,,
himachal-pradesh,2018,1,Peer-to-peer payments,154572,546222027.4835303,,
himachal-pradesh,2018,1,Merchant payments,13241,13851230.83495245,,
himachal-pradesh,2018,1,Financial Services,8955,2040522.724771278,,
himachal-pradesh,2018,1,Others,20779,16752849.503009535,,
himachal-pradesh,2018,2,Recharge & bill payments,385642,83714322.414042,,
himachal-pradesh,2018,2,Peer-to-peer payments,243436,1043702964.1513072,,
himachal-pradesh,2018,2,Merchant payments,27851,31961300.882765952,,
himachal-pradesh,2018,2,Financial Services,11330,4108919.3075577794,,
himachal-pradesh,2018,2,Others,19436,19681794.59544668,,
himachal-pradesh,2018,3,Recharge & bill payments,457449,108456077.51862916,,
himachal-pradesh,2018,3,Peer-to-peer payments,362755,1596570994.985427,,
himachal-pradesh,2018,3,Merchant payments,40675,31168155.22193054,,
himachal-pradesh,2018,3,Financial Services,8182,1552275.053774729,,
himachal-pradesh,2018,3,Others,17693,16293930.078267336,,
himachal-pradesh,2018,4,Recharge & bill payments,598325,143031082.4432017,,
himachal-pradesh,2018,4,Peer-to-peer payments,590518,2367228879.4462624,,
himachal-pradesh,2018,4,Merchant payments,86963,87575811.80014335,,
himachal-pradesh,2018,4,Financial Services,11834,2283052.790977265,,
himachal-pradesh,2018,4,Others,20243,21180141.658664487,,
himachal-pradesh,2019,1,Peer-to-peer payments,1178280,3066233587.9236507,,
himachal-pradesh,2019,1,Recharge & bill payments,844570,209521987.03977025,,
himachal-pradesh,2019,1,Merchant payments,115553,86624660.3112043,,
himachal-pradesh,2019,1,Financial Services,9585,1424229.9989233727,,
himachal-pradesh,2019,1,Others,20730,17676977.717503674,,
himachal-pradesh,2019,2,Peer-to-peer payments,1141873,4428007670.958708,,
himachal-pradesh,2019,2,Recharge & bill payments,1076793,279864579.97562265,,
himachal-pradesh,2019,2,Merchant payments,248517,141088575.8726466,,
himachal-pradesh,2019,2,Financial Services,5013,1453651.5352588107,,
himachal-pradesh,2019,2,Others,30110,25469495.268363245,,
himachal-pradesh,2019,3,Recharge & bill payments,1212659,327570066.9967147,,
himachal-pradesh,2019,3,Peer-to-peer payments,1181680,5039276845.295213,,
himachal-pradesh,2019,3,Merchant payments,312575,182746198.16430056,,
himachal-pradesh,2019,3,Financial Services,3096,1775673.9713265826,,
himachal-pradesh,2019,3,Others,25170,20649996.69578039,,
himachal-pradesh,2019,4,Peer-to-peer payments,1579582,6533855301.069828,,
himachal-pradesh,2019,4,Recharge & bill payments,1442940,402619114.9942856,,
himachal-pradesh,2019,4,Merchant payments,467309,314965060.6352696,,
himachal-pradesh,2019,4,Financial Services,4576,1769641.9665086274,,
himachal-pradesh,2019,4,Others,22239,17954418.582290154,,
himachal-pradesh,2020,1,Recharge & bill payments,1815157,542356756.9678606,,
himachal-pradesh,2020,1,Peer-to-peer payments,1594806,6431826925.118802,,
himachal-pradesh,2020,1,Merchant payments,711018,427497010.1043983,,
himachal-pradesh,2020,1,Financial Services,4711,3172303.6900622216,,
himachal-pradesh,2020,1,Others,18788,14613755.241563875,,
himachal-pradesh,2020,2,Recharge & bill payments,2558935,802231470.1628922,,
himachal-pradesh,2020,2,Peer-to-peer payments,1544488,6738488218.640328,,
himachal-pradesh,2020,2,Merchant payments,570031,479165630.6102103,,
himachal-pradesh,2020,2,Financial Services,7634,7359757.737539303,,
himachal-pradesh,2020,2,Others,14642,9659685.392965626,,
himachal-pradesh,2020,3,Recharge & bill payments,2416395,834567922.2742614,,
himachal-pradesh,2020,3,Peer-to-peer payments,1954492,8806586536.659174,,
himachal-pradesh,2020,3,Merchant payments,1090445,851539467.337558,,
himachal-pradesh,2020,3,Financial Services,9543,11391079.288736572,,
himachal-pradesh,2020,3,Others,19001,11969008.527252048,,
himachal-pradesh,2020,4,Recharge & bill payments,2638030,936305777.7250878,,
himachal-pradesh,2020,4,Peer-to-peer payments,2594659,11426268857.229635,,
himachal-pradesh,2020,4,Merchant payments,2001259,1589433440.2684095,,
himachal-pradesh,2020,4,Financial Services,11353,15534252.217986545,,
himachal-pradesh,2020,4,Others,27027,21510781.37178286,,
himachal-pradesh,2021,1,Peer-to-peer payments,2845733,11358078843.572702,,
himachal-pradesh,2021,1,Recharge & bill payments,2547359,948929031.6443392,,
himachal-pradesh,2021,1,Merchant payments,2186946,1778219850.8347864,,
himachal-pradesh,2021,1,Financial Services,12561,16554205.504427344,,
himachal-pradesh,2021,1,Others,21430,18764977.931273177,,
himachal-pradesh,2021,2,Peer-to-peer payments,3340531,13035543546.66397,,
himachal-pradesh,2021,2,Recharge & bill payments,3216602,1045789841.916208,,
himachal-pradesh,2021,2,Merchant payments,2883209,2378084375.199477,,
himachal-pradesh,2021,2,Financial Services,14642,16428390.62373627,,
himachal-pradesh,2021,2,Others,28918,19788385.405835297,,
himachal-pradesh,2021,3,Peer-to-peer payments,4455153,16560383923.204865,,
himachal-pradesh,2021,3,Merchant payments,4198808,3524434949.634083,,
himachal-pradesh,2021,3,Recharge & bill payments,3359406,1178802736.5280356,,
himachal-pradesh,2021,3,Financial Services,14497,22805774.600357123,,
himachal-pradesh,2021,3,Others,36303,23834687.16069793,,
himachal-pradesh,2021,4,Merchant payments,6062931,5228613146.743451,,
himachal-pradesh,2021,4,Peer-to-peer payments,5323397,19568394324.584805,,
himachal-pradesh,2021,4,Recharge & bill payments,3211367,1278824361.837138,,
himachal-pradesh,2021,4,Financial Services,18198,24809740.714031786,,
himachal-pradesh,2021,4,Others,50971,35578926.74639452,,
himachal-pradesh,2022,1,Merchant payments,7030946,5558905677.966259,,
himachal-pradesh,2022,1,Peer-to-peer payments,5718936,19473276901.331963,,
himachal-pradesh,2022,1,Recharge & bill payments,3271665,1429960686.7669475,,
himachal-pradesh,2022,1,Financial Services,19314,24442138.15399971,,
himachal-pradesh,2022,1,Others,47319,31862035.713640407,,
himachal-pradesh,2022,2,Merchant payments,10591420,7697399368.089639,,
himachal-pradesh,2022,2,Peer-to-peer payments,7109948,24407668318.014194,,
himachal-pradesh,2022,2,Recharge & bill payments,3520538,1553155243.3951051,,
himachal-pradesh,2022,2,Financial Services,16901,20627276.079190243,,
himachal-pradesh,2022,2,Others,52564,30257752.66416522,,
himachal-pradesh,2022,3,Merchant payments,12686960,8511266152.669347,,
himachal-pradesh,2022,3,Peer-to-peer payments,8330778,27039659316.46813,,
himachal-pradesh,2022,3,Recharge & bill payments,4083168,1780405740.3941154,,
himachal-pradesh,2022,3,Financial Services,21293,22686931.870640453,,
himachal-pradesh,2022,3,Others,42669,26764547.138168834,,
himachal-pradesh,2022,4,Merchant payments,15297492,10280295883.656351,,
himachal-pradesh,2022,4,Peer-to-peer payments,9284824,29629346091.97736,,
himachal-pradesh,2022,4,Recharge & bill payments,3907023,1810538524.3215196,,
himachal-pradesh,2022,4,Financial Services,24342,31775337.436365627,,
himachal-pradesh,2022,4,Others,41455,27387394.982090995,,
himachal-pradesh,2023,1,Merchant payments,14694013,9023136407.0,,
himachal-pradesh,2023,1,Peer-to-peer payments,8637695,26709451358.0,,
himachal-pradesh,2023,1,Recharge & bill payments,3901516,1950250571.0,,
himachal-pradesh,2023,1,Financial Services,25722,30757925.0,,
himachal-pradesh,2023,1,Others,42780,27351473.0,,
himachal-pradesh,2023,2,Merchant payments,19954117,11643011071.0,,
himachal-pradesh,2023,2,Peer-to-peer payments,10781507,33008088763.0,,
himachal-pradesh,2023,2,Recharge & bill payments,4247339,2159052653.0,,
himachal-pradesh,2023,2,Financial Services,27709,34689932.0,,
himachal-pradesh,2023,2,Others,50923,30221299.0,,
himachal-pradesh,2023,3,Merchant payments,19233611,10559011464.0,,
himachal-pradesh,2023,3,Peer-to-peer payments,9983786,29239694406.0,,
himachal-pradesh,2023,3,Recharge & bill payments,4046932,1991652882.0,,
himachal-pradesh,2023,3,Financial Services,27958,41972330.0,,
himachal-pradesh,2023,3,Others,44767,22240555.0,,
himachal-pradesh,2023,4,Merchant payments,23387107,12903037462.0,,
himachal-pradesh,2023,4,Peer-to-peer payments,11365164,33158062287.0,,
himachal-pradesh,2023,4,Recharge & bill payments,3816711,2143949720.0,,
himachal-pradesh,2023,4,Financial Services,33097,51956047.0,,
himachal-pradesh,2023,4,Others,49760,23241048.0,,
himachal-pradesh,2024,1,Merchant payments,23888813,12955779718.0,,
himachal-pradesh,2024,1,Peer-to-peer payments,11704961,32645830060.0,,
himachal-pradesh,2024,1,Recharge & bill payments,3859407,2212162426.0,,
himachal-pradesh,2024,1,Financial Services,30691,48981227.0,,
himachal-pradesh,2024,1,Others,36689,21477908.0,,
himachal-pradesh,2024,2,Merchant payments,33432764,17005142646.0,,
himachal-pradesh,2024,2,Peer-to-peer payments,14843874,40268257987.0,,
himachal-pradesh,2024,2,Recharge & bill payments,4230908,2481006839.0,,
himachal-pradesh,2024,2,Financial Services,36023,61908319.0,,
himachal-pradesh,2024,2,Others,40232,33424911.0,,
himachal-pradesh,2024,3,Merchant payments,31048392,15876449590.0,,
himachal-pradesh,2024,3,Peer-to-peer payments,14484420,38181559423.0,,
himachal-pradesh,2024,3,Recharge & bill payments,4131536,2449198130.0,,
himachal-pradesh,2024,3,Financial Services,44777,72816126.0,,
himachal-pradesh,2024,3,Others,28424,35918329.0,,
himachal-pradesh,2024,4,Merchant payments,34093853,18651098385.0,,
himachal-pradesh,2024,4,Peer-to-peer payments,15691651,42533547817.0,,
himachal-pradesh,2024,4,Recharge & bill payments,3857052,2426494040.0,,
himachal-pradesh,2024,4,Financial Services,129364,92305168.0,,
himachal-pradesh,2024,4,Others,26478,33550824.0,,
jammu-&-kashmir,2018,1,Recharge & bill payments,457813,78812610.35129012,,
jammu-&-kashmir,2018,1,Peer-to-peer payments,353621,861670157.9310012,,
jammu-&-kashmir,2018,1,Financial Services,65683,10269382.6199755,,
jammu-&-kashmir,2018,1,Merchant payments,28696,30967525.63881024,,
jammu-&-kashmir,2018,1,Others,35755,23651562.715049967,,
jammu-&-kashmir,2018,2,Recharge & bill payments,794502,166762242.91718757,,
jammu-&-kashmir,2018,2,Peer-to-peer payments,771844,2372961687.553617,,
jammu-&-kashmir,2018,2,Financial Services,112422,15636116.81386063,,
jammu-&-kashmir,2018,2,Merchant payments,79248,64454257.5252622,,
jammu-&-kashmir,2018,2,Others,38310,31391931.692946263,,
jammu-&-kashmir,2018,3,Peer-to-peer payments,1260453,3616022745.5645847,,
jammu-&-kashmir,2018,3,Recharge & bill payments,822143,203079955.34644008,,
jammu-&-kashmir,2018,3,Merchant payments,140076,82826475.18797052,,
jammu-&-kashmir,2018,3,Financial Services,44464,6397888.35462606,,
jammu-&-kashmir,2018,3,Others,36825,26373935.004048545,,
jammu-&-kashmir,2018,4,Peer-to-peer payments,1265457,5151829745.262983,,
jammu-&-kashmir,2018,4,Recharge & bill payments,970724,254473764.00233167,,
jammu-&-kashmir,2018,4,Merchant payments,402303,215771001.5429565,,
jammu-&-kashmir,2018,4,Financial Services,33775,6072177.152358056,,
jammu-&-kashmir,2018,4,Others,49051,36573577.73688933,,
jammu-&-kashmir,2019,1,Peer-to-peer payments,1913720,5414709531.836735,,
jammu-&-kashmir,2019,1,Recharge & bill payments,1131953,302663112.8884805,,
jammu-&-kashmir,2019,1,Merchant payments,452379,199219534.93760532,,
jammu-&-kashmir,2019,1,Financial Services,43247,4593545.201922052,,
jammu-&-kashmir,2019,1,Others,43688,30649751.65627311,,
jammu-&-kashmir,2019,2,Peer-to-peer payments,1180781,5666318253.462076,,
jammu-&-kashmir,2019,2,Recharge & bill payments,706569,215937468.94414756,,
jammu-&-kashmir,2019,2,Merchant payments,353678,188931529.4882364,,
jammu-&-kashmir,2019,2,Financial Services,22663,2652961.353697454,,
jammu-&-kashmir,2019,2,Others,32664,26301988.31534837,,
jammu-&-kashmir,2019,3,Peer-to-peer payments,618694,3499425217.958209,,
jammu-&-kashmir,2019,3,Recharge & bill payments,318061,111964437.03321175,,
jammu-&-kashmir,2019,3,Merchant payments,165115,120736230.08884756,,
jammu-&-kashmir,2019,3,Financial Services,2895,658515.8825482852,,
jammu-&-kashmir,2019,3,Others,11761,11446090.81965122,,
jammu-&-kashmir,2019,4,Peer-to-peer payments,310620,1799955855.971491,,
jammu-&-kashmir,2019,4,Merchant payments,91303,77859073.82317376,,
jammu-&-kashmir,2019,4,Recharge & bill payments,84803,49065907.04578097,,
jammu-&-kashmir,2019,4,Financial Services,197,213741.2862032762,,
jammu-&-kashmir,2019,4,Others,3005,2601419.6959477984,,
jammu-&-kashmir,2020,1,Peer-to-peer payments,435154,2654638582.08658,,
jammu-&-kashmir,2020,1,Recharge & bill payments,341357,144213068.71202034,,
jammu-&-kashmir,2020,1,Merchant payments,135241,131144418.96503358,,
jammu-&-kashmir,2020,1,Financial Services,2350,2116665.1182805505,,
jammu-&-kashmir,2020,1,Others,7528,5530441.652102945,,
jammu-&-kashmir,2020,2,Peer-to-peer payments,1238380,7426818530.258213,,
jammu-&-kashmir,2020,2,Recharge & bill payments,1028741,413037418.32063264,,
jammu-&-kashmir,2020,2,Merchant payments,341375,403026357.7674071,,
jammu-&-kashmir,2020,2,Financial Services,9130,10415041.341445928,,
jammu-&-kashmir,2020,2,Others,17380,12351591.57084975,,
jammu-&-kashmir,2020,3,Peer-to-peer payments,1787154,10837119046.792652,,
jammu-&-kashmir,2020,3,Recharge & bill payments,1005745,443743222.500647,,
jammu-&-kashmir,2020,3,Merchant payments,642688,667957476.4350253,,
jammu-&-kashmir,2020,3,Financial Services,10111,13281733.802213533,,
jammu-&-kashmir,2020,3,Others,20200,15128281.341935568,,
jammu-&-kashmir,2020,4,Peer-to-peer payments,2378539,13736841259.979288,,
jammu-&-kashmir,2020,4,Recharge & bill payments,1900075,536741118.30199385,,
jammu-&-kashmir,2020,4,Merchant payments,1377786,1045006123.4596368,,
jammu-&-kashmir,2020,4,Financial Services,13578,17966592.697469097,,
jammu-&-kashmir,2020,4,Others,84466,44350708.93981466,,
jammu-&-kashmir,2021,1,Peer-to-peer payments,2800201,14801220301.14875,,
jammu-&-kashmir,2021,1,Recharge & bill payments,2554798,663747765.6760966,,
jammu-&-kashmir,2021,1,Merchant payments,1527253,1605408313.4781337,,
jammu-&-kashmir,2021,1,Financial Services,17276,20848657.8594191,,
jammu-&-kashmir,2021,1,Others,98042,47124854.98932912,,
jammu-&-kashmir,2021,2,Peer-to-peer payments,3955437,19502438177.8094,,
jammu-&-kashmir,2021,2,Recharge & bill payments,3568970,892467613.5545956,,
jammu-&-kashmir,2021,2,Merchant payments,2378307,2343370985.5822287,,
jammu-&-kashmir,2021,2,Financial Services,19432,21897796.18705632,,
jammu-&-kashmir,2021,2,Others,105673,53580855.45836207,,
jammu-&-kashmir,2021,3,Peer-to-peer payments,5621108,26562997915.198597,,
jammu-&-kashmir,2021,3,Recharge & bill payments,4192099,1126801385.010898,,
jammu-&-kashmir,2021,3,Merchant payments,3197489,3818849262.990345,,
jammu-&-kashmir,2021,3,Financial Services,16071,27585395.493344467,,
jammu-&-kashmir,2021,3,Others,124274,62209689.3389434,,
jammu-&-kashmir,2021,4,Peer-to-peer payments,6852001,31444247707.630077,,
jammu-&-kashmir,2021,4,Merchant payments,5399465,6026170895.591109,,
jammu-&-kashmir,2021,4,Recharge & bill payments,4358892,1334473410.4377313,,
jammu-&-kashmir,2021,4,Financial Services,20269,34425387.51761782,,
jammu-&-kashmir,2021,4,Others,160001,86920024.59513804,,
jammu-&-kashmir,2022,1,Peer-to-peer payments,6263588,25881919928.64284,,
jammu-&-kashmir,2022,1,Merchant payments,5769426,5903944370.148529,,
jammu-&-kashmir,2022,1,Recharge & bill payments,4046350,1253753685.6124904,,
jammu-&-kashmir,2022,1,Financial Services,20506,28915576.119299565,,
jammu-&-kashmir,2022,1,Others,145441,79330065.6359112,,
jammu-&-kashmir,2022,2,Merchant payments,9917899,8541811640.294408,,
jammu-&-kashmir,2022,2,Peer-to-peer payments,8948548,35973490940.6326,,
jammu-&-kashmir,2022,2,Recharge & bill payments,4759941,1631580783.9159238,,
jammu-&-kashmir,2022,2,Financial Services,17495,23857762.100494668,,
jammu-&-kashmir,2022,2,Others,169864,83549709.69216739,,
jammu-&-kashmir,2022,3,Merchant payments,9594459,8056512904.560925,,
jammu-&-kashmir,2022,3,Peer-to-peer payments,8391981,31280124357.943665,,
jammu-&-kashmir,2022,3,Recharge & bill payments,4397779,1538833023.807197,,
jammu-&-kashmir,2022,3,Financial Services,16502,21281997.61037215,,
jammu-&-kashmir,2022,3,Others,133673,66802218.32606816,,
jammu-&-kashmir,2022,4,Merchant payments,13060020,9463119176.828749,,
